Name,Line,Treatment,Concentration,Day,boutd,sleepd,boutn,sleepn,wakeact,sleeplat,Sex
64_19_900,900,Pizotifen_malate,4,1,17,146,8,659,1.52441,46,Female
64_19_900,900,Pizotifen_malate,4,2,23,302,7,602,1.52985,95,Female
64_19_900,900,Pizotifen_malate,4,3,23,248,6,662,1.55849,38,Female
64_19_900,900,Pizotifen_malate,4,4,24,248,7,648,2.21875,9,Female
64_19_900,900,Pizotifen_malate,4,5,19,182,13,655,1.69486,7,Female
64_20_900,900,Pizotifen_malate,4,1,18,281,16,227,1.90129,52,Female
64_20_900,900,Pizotifen_malate,4,2,21,394,16,193,1.66589,49,Female
64_20_900,900,Pizotifen_malate,4,3,17,343,21,184,1.6517,41,Female
64_20_900,900,Pizotifen_malate,4,4,25,407,24,248,1.57197,45,Female
64_20_900,900,Pizotifen_malate,4,5,24,406,22,263,1.54215,78,Female
64_21_900,900,Pizotifen_malate,4,1,14,146,10,379,2.0306,123,Female
64_21_900,900,Pizotifen_malate,4,2,22,240,6,520,1.87059,177,Female
64_21_900,900,Pizotifen_malate,4,3,14,129,8,662,1.89368,27,Female
64_21_900,900,Pizotifen_malate,4,4,18,163,5,665,1.76144,43,Female
64_21_900,900,Pizotifen_malate,4,5,21,189,13,678,1.74171,11,Female
64_22_900,900,Pizotifen_malate,4,1,14,303,9,538,2.66611,23,Female
64_22_900,900,Pizotifen_malate,4,2,22,318,9,573,2.43352,54,Female
64_22_900,900,Pizotifen_malate,4,3,19,282,10,686,2.04237,11,Female
64_22_900,900,Pizotifen_malate,4,4,19,300,11,695,1.93258,8,Female
64_22_900,900,Pizotifen_malate,4,5,14,359,4,706,1.89867,11,Female
64_23_900,900,Pizotifen_malate,4,1,14,237,8,650,1.53526,40,Female
64_23_900,900,Pizotifen_malate,4,2,16,266,20,544,1.73968,128,Female
64_23_900,900,Pizotifen_malate,4,3,20,263,6,569,1.97368,116,Female
64_23_900,900,Pizotifen_malate,4,4,15,212,8,592,1.68239,85,Female
64_23_900,900,Pizotifen_malate,4,5,18,193,13,487,1.85921,175,Female
64_24_900,900,Pizotifen_malate,4,1,20,242,5,309,1.47469,139,Female
64_24_900,900,Pizotifen_malate,4,2,27,362,10,514,1.50532,158,Female
64_24_900,900,Pizotifen_malate,4,3,19,208,8,580,1.41718,73,Female
64_24_900,900,Pizotifen_malate,4,4,24,223,15,623,1.34848,22,Female
64_24_900,900,Pizotifen_malate,4,5,20,191,16,586,1.38612,21,Female
64_25_900,900,Pizotifen_malate,4,1,5,118,18,405,1.76772,127,Male
64_25_900,900,Pizotifen_malate,4,2,36,435,7,75,2.09247,274,Male
64_25_900,900,Pizotifen_malate,4,3,6,63,9,203,1.74872,174,Male
64_25_900,900,Pizotifen_malate,4,4,7,139,6,51,1.7224,234,Male
64_25_900,900,Pizotifen_malate,4,5,7,413,1,720,1.27362,0,Male
64_26_900,900,Pizotifen_malate,4,1,15,147,11,596,0.91535,87,Male
64_26_900,900,Pizotifen_malate,4,2,18,341,10,614,0.89691,6,Male
64_26_900,900,Pizotifen_malate,4,3,14,125,11,686,0.75358,11,Male
64_26_900,900,Pizotifen_malate,4,4,31,394,8,685,0.85319,0,Male
64_26_900,900,Pizotifen_malate,4,5,25,480,8,539,1.42518,159,Male
64_27_900,900,Pizotifen_malate,4,1,16,502,14,556,2.73822,98,Male
64_27_900,900,Pizotifen_malate,4,2,12,609,8,548,2.43463,153,Male
64_27_900,900,Pizotifen_malate,4,3,13,482,11,500,2.3952,196,Male
64_27_900,900,Pizotifen_malate,4,4,10,220,9,543,2.28804,165,Male
64_27_900,900,Pizotifen_malate,4,5,5,346,10,548,2.4011,144,Male
64_28_900,900,Pizotifen_malate,4,1,18,465,4,543,3.30556,54,Male
64_28_900,900,Pizotifen_malate,4,2,33,494,6,549,2.98992,99,Male
64_28_900,900,Pizotifen_malate,4,3,23,481,5,567,3.16582,124,Male
64_28_900,900,Pizotifen_malate,4,4,16,453,3,457,3.08113,145,Male
64_28_900,900,Pizotifen_malate,4,5,16,503,7,533,3.10644,142,Male
64_29_900,900,Pizotifen_malate,4,1,14,450,13,570,1.5381,38,Male
64_29_900,900,Pizotifen_malate,4,2,20,473,3,566,1.83292,89,Male
64_29_900,900,Pizotifen_malate,4,3,20,426,4,505,1.71709,119,Male
64_29_900,900,Pizotifen_malate,4,4,19,461,3,519,1.86304,132,Male
64_29_900,900,Pizotifen_malate,4,5,16,451,4,466,1.80688,180,Male
64_30_900,900,Pizotifen_malate,4,1,15,359,13,471,2.97705,38,Male
64_30_900,900,Pizotifen_malate,4,2,19,394,7,591,3.00879,104,Male
64_30_900,900,Pizotifen_malate,4,3,16,348,8,582,2.81176,111,Male
64_30_900,900,Pizotifen_malate,4,4,7,334,3,604,2.81474,111,Male
64_30_900,900,Pizotifen_malate,4,5,8,518,11,547,2.96533,154,Male
64_31_900,900,Pizotifen_malate,4,1,22,371,16,618,3.37029,57,Male
64_31_900,900,Pizotifen_malate,4,2,29,595,13,572,2.62637,125,Male
64_31_900,900,Pizotifen_malate,4,3,17,179,10,592,2.31839,106,Male
64_31_900,900,Pizotifen_malate,4,4,18,156,9,543,2.37382,115,Male
64_31_900,900,Pizotifen_malate,4,5,21,395,24,497,2.44526,130,Male
65_1_900,900,Sodium_salicylate,1,1,10,571,2,643,1.98673,74,Female
65_1_900,900,Sodium_salicylate,1,2,23,374,1,637,1.6993,83,Female
65_1_900,900,Sodium_salicylate,1,3,25,485,5,571,2.00521,131,Female
65_1_900,900,Sodium_salicylate,1,4,19,399,5,589,1.85398,123,Female
65_1_900,900,Sodium_salicylate,1,5,27,441,3,693,1.50327,17,Female
65_2_900,900,Sodium_salicylate,1,1,25,285,15,220,2.22781,133,Female
65_2_900,900,Sodium_salicylate,1,2,22,218,6,408,1.86978,169,Female
65_2_900,900,Sodium_salicylate,1,3,22,235,4,518,1.73071,193,Female
65_2_900,900,Sodium_salicylate,1,4,23,234,17,490,1.99022,33,Female
65_2_900,900,Sodium_salicylate,1,5,22,270,9,585,1.74872,46,Female
65_3_900,900,Sodium_salicylate,1,1,20,406,2,710,1.95679,9,Female
65_3_900,900,Sodium_salicylate,1,2,26,392,1,714,1.85928,6,Female
65_3_900,900,Sodium_salicylate,1,3,27,500,1,693,1.9919,27,Female
65_3_900,900,Sodium_salicylate,1,4,25,450,3,701,2.06228,14,Female
65_3_900,900,Sodium_salicylate,1,5,23,446,1,715,1.54122,5,Female
65_5_900,900,Sodium_salicylate,1,1,24,327,13,537,1.65799,66,Female
65_5_900,900,Sodium_salicylate,1,2,24,297,3,581,1.76157,103,Female
65_5_900,900,Sodium_salicylate,1,3,19,218,7,493,1.65569,173,Female
65_5_900,900,Sodium_salicylate,1,4,22,272,1,657,1.67319,63,Female
65_5_900,900,Sodium_salicylate,1,5,20,241,2,711,1.43648,7,Female
65_6_900,900,Sodium_salicylate,1,1,12,76,3,434,1.95376,142,Female
65_6_900,900,Sodium_salicylate,1,2,8,46,3,514,1.64545,155,Female
65_6_900,900,Sodium_salicylate,1,3,10,100,2,585,1.62914,132,Female
65_6_900,900,Sodium_salicylate,1,4,3,18,2,576,1.79433,108,Female
65_6_900,900,Sodium_salicylate,1,5,15,113,4,682,1.72713,15,Female
65_7_900,900,Sodium_salicylate,1,1,16,355,7,576,2.38507,23,Female
65_7_900,900,Sodium_salicylate,1,2,17,487,1,656,2.40404,64,Female
65_7_900,900,Sodium_salicylate,1,3,12,389,6,538,2.08187,170,Female
65_7_900,900,Sodium_salicylate,1,4,10,320,2,567,1.98553,147,Female
65_7_900,900,Sodium_salicylate,1,5,11,295,4,699,1.66143,12,Female
65_9_900,900,Sodium_salicylate,1,1,28,657,5,682,3.40594,33,Male
65_9_900,900,Sodium_salicylate,1,2,11,686,9,662,4.66304,52,Male
65_9_900,900,Sodium_salicylate,1,3,7,662,2,675,2.6699,44,Male
65_9_900,900,Sodium_salicylate,1,4,11,577,8,630,2.66524,64,Male
65_9_900,900,Sodium_salicylate,1,5,19,562,7,605,2.41026,83,Male
65_10_900,900,Sodium_salicylate,1,1,15,490,7,698,2.01587,16,Male
65_10_900,900,Sodium_salicylate,1,2,15,562,6,666,2.51887,41,Male
65_10_900,900,Sodium_salicylate,1,3,9,544,7,667,2.53712,39,Male
65_10_900,900,Sodium_salicylate,1,4,15,386,14,654,2.21,21,Male
65_10_900,900,Sodium_salicylate,1,5,13,506,5,636,2.17114,74,Male
65_12_900,900,Sodium_salicylate,1,1,25,416,21,444,2.93621,61,Male
65_12_900,900,Sodium_salicylate,1,2,36,522,18,444,2.6519,114,Male
65_12_900,900,Sodium_salicylate,1,3,20,496,14,415,2.60302,116,Male
65_12_900,900,Sodium_salicylate,1,4,17,480,20,383,2.73137,122,Male
65_12_900,900,Sodium_salicylate,1,5,22,439,9,175,2.42131,173,Male
65_13_900,900,Sodium_salicylate,1,1,1,720,1,720,0,0,Male
65_13_900,900,Sodium_salicylate,1,2,1,720,1,720,0,0,Male
65_13_900,900,Sodium_salicylate,1,3,1,720,1,720,0,0,Male
65_13_900,900,Sodium_salicylate,1,4,2,714,1,720,0.5,0,Male
65_13_900,900,Sodium_salicylate,1,5,1,715,1,720,0.4,0,Male
65_17_900,900,Sodium_salicylate,2,1,26,390,11,663,2.15245,15,Female
65_17_900,900,Sodium_salicylate,2,2,18,303,11,680,1.38293,4,Female
65_17_900,900,Sodium_salicylate,2,3,25,325,7,639,1.22059,57,Female
65_17_900,900,Sodium_salicylate,2,4,25,292,8,616,1.14474,77,Female
65_17_900,900,Sodium_salicylate,2,5,21,312,13,544,1.39897,47,Female
65_18_900,900,Sodium_salicylate,2,1,23,239,7,552,1.37442,127,Female
65_18_900,900,Sodium_salicylate,2,2,14,100,5,473,1.18454,240,Female
65_18_900,900,Sodium_salicylate,2,3,26,312,3,604,1.84351,110,Female
65_18_900,900,Sodium_salicylate,2,4,26,318,8,589,1.94747,115,Female
65_18_900,900,Sodium_salicylate,2,5,27,367,5,637,1.77982,77,Female
65_19_900,900,Sodium_salicylate,2,1,22,229,15,626,1.37265,63,Female
65_19_900,900,Sodium_salicylate,2,2,11,152,12,693,1.14622,6,Female
65_19_900,900,Sodium_salicylate,2,3,12,156,6,594,1.35652,7,Female
65_19_900,900,Sodium_salicylate,2,4,16,174,11,664,1.299,40,Female
65_19_900,900,Sodium_salicylate,2,5,18,204,22,568,1.16018,8,Female
65_20_900,900,Sodium_salicylate,2,1,16,118,9,517,1.69565,13,Female
65_20_900,900,Sodium_salicylate,2,2,19,167,12,658,1.61789,8,Female
65_20_900,900,Sodium_salicylate,2,3,22,183,9,607,1.83231,12,Female
65_20_900,900,Sodium_salicylate,2,4,23,214,16,644,1.76117,20,Female
65_20_900,900,Sodium_salicylate,2,5,22,177,8,691,1.75699,7,Female
65_21_900,900,Sodium_salicylate,2,1,9,86,8,465,1.82115,113,Female
65_21_900,900,Sodium_salicylate,2,2,10,100,10,588,1.51463,113,Female
65_21_900,900,Sodium_salicylate,2,3,10,92,12,526,1.67883,16,Female
65_21_900,900,Sodium_salicylate,2,4,16,160,13,507,1.63777,44,Female
65_21_900,900,Sodium_salicylate,2,5,18,214,15,638,1.62755,15,Female
65_22_900,900,Sodium_salicylate,2,1,18,150,25,636,1.46483,24,Female
65_22_900,900,Sodium_salicylate,2,2,4,34,16,636,1.31429,24,Female
65_22_900,900,Sodium_salicylate,2,3,6,56,12,638,1.52011,50,Female
65_22_900,900,Sodium_salicylate,2,4,6,115,11,641,1.41374,29,Female
65_22_900,900,Sodium_salicylate,2,5,8,68,17,638,1.35967,18,Female
65_23_900,900,Sodium_salicylate,2,1,16,184,13,582,1.40356,91,Female
65_23_900,900,Sodium_salicylate,2,2,11,120,13,448,1.37844,38,Female
65_23_900,900,Sodium_salicylate,2,3,9,100,8,680,1.07576,16,Female
65_23_900,900,Sodium_salicylate,2,4,13,108,6,684,1.03858,25,Female
65_23_900,900,Sodium_salicylate,2,5,16,256,20,680,1.14087,0,Female
65_24_900,900,Sodium_salicylate,2,1,10,194,4,342,2.81527,116,Female
65_24_900,900,Sodium_salicylate,2,2,10,252,7,232,2.32427,168,Female
65_24_900,900,Sodium_salicylate,2,3,6,279,8,233,2.01078,214,Female
65_24_900,900,Sodium_salicylate,2,4,11,286,9,320,1.92806,240,Female
65_24_900,900,Sodium_salicylate,2,5,10,281,11,180,1.70889,315,Female
65_25_900,900,Sodium_salicylate,2,1,12,477,8,650,2.00319,24,Male
65_25_900,900,Sodium_salicylate,2,2,15,597,11,633,2.1381,48,Male
65_25_900,900,Sodium_salicylate,2,3,15,497,18,610,2.24324,57,Male
65_25_900,900,Sodium_salicylate,2,4,18,434,10,600,2.27833,99,Male
65_25_900,900,Sodium_salicylate,2,5,10,443,12,586,2.23844,104,Male
65_26_900,900,Sodium_salicylate,2,1,30,597,2,664,3.21788,58,Male
65_26_900,900,Sodium_salicylate,2,2,32,599,14,625,3.16204,68,Male
65_26_900,900,Sodium_salicylate,2,3,31,580,6,643,3.07373,65,Male
65_26_900,900,Sodium_salicylate,2,4,15,522,7,646,2.43382,61,Male
65_26_900,900,Sodium_salicylate,2,5,32,489,9,644,2.27687,60,Male
65_27_900,900,Sodium_salicylate,2,1,28,611,4,705,2.8629,12,Male
65_27_900,900,Sodium_salicylate,2,2,31,626,7,700,2.12281,17,Male
65_27_900,900,Sodium_salicylate,2,3,12,620,8,695,2.8,10,Male
65_27_900,900,Sodium_salicylate,2,4,16,555,2,715,2.86471,6,Male
65_27_900,900,Sodium_salicylate,2,5,22,562,9,692,3.01075,15,Male
65_28_900,900,Sodium_salicylate,2,1,11,362,2,533,2.02936,93,Male
65_28_900,900,Sodium_salicylate,2,2,17,435,2,467,2.36431,133,Male
65_28_900,900,Sodium_salicylate,2,3,13,361,12,419,2.28939,143,Male
65_28_900,900,Sodium_salicylate,2,4,15,354,7,453,1.72512,151,Male
65_28_900,900,Sodium_salicylate,2,5,13,441,7,418,1.79346,172,Male
65_29_900,900,Sodium_salicylate,2,1,12,477,6,509,2.93612,86,Male
65_29_900,900,Sodium_salicylate,2,2,17,564,6,454,2.86019,141,Male
65_29_900,900,Sodium_salicylate,2,3,11,447,5,439,2.81047,182,Male
65_29_900,900,Sodium_salicylate,2,4,8,392,8,350,2.37249,180,Male
65_29_900,900,Sodium_salicylate,2,5,7,387,16,361,2.14884,203,Male
65_30_900,900,Sodium_salicylate,2,1,17,448,6,665,2.39755,35,Male
65_30_900,900,Sodium_salicylate,2,2,14,385,13,575,2.7375,97,Male
65_30_900,900,Sodium_salicylate,2,3,25,333,5,445,2.56344,111,Male
65_30_900,900,Sodium_salicylate,2,4,13,294,3,523,2.87159,166,Male
65_30_900,900,Sodium_salicylate,2,5,16,450,3,518,2.77966,153,Male
65_31_900,900,Sodium_salicylate,2,1,23,459,15,594,3.0491,98,Male
65_31_900,900,Sodium_salicylate,2,2,18,376,5,554,2.87647,146,Male
65_31_900,900,Sodium_salicylate,2,3,15,322,5,550,2.96655,158,Male
65_31_900,900,Sodium_salicylate,2,4,12,198,5,459,2.4751,211,Male
65_31_900,900,Sodium_salicylate,2,5,12,190,8,487,2.16514,211,Male
65_32_900,900,Sodium_salicylate,2,1,7,503,4,672,2.70566,29,Male
65_32_900,900,Sodium_salicylate,2,2,11,481,7,600,2.47911,80,Male
65_32_900,900,Sodium_salicylate,2,3,8,451,3,533,2.27412,93,Male
65_32_900,900,Sodium_salicylate,2,4,7,289,10,529,2.14952,165,Male
65_32_900,900,Sodium_salicylate,2,5,14,379,11,512,2.21676,173,Male
66_1_900,900,Sodium_salicylate,3,1,10,106,4,700,1.34543,17,Female
66_1_900,900,Sodium_salicylate,3,2,25,268,2,699,1.51797,18,Female
66_1_900,900,Sodium_salicylate,3,3,22,260,5,684,1.4254,22,Female
66_1_900,900,Sodium_salicylate,3,4,15,272,1,714,1.46256,0,Female
66_1_900,900,Sodium_salicylate,3,5,26,367,3,707,1.55191,11,Female
66_2_900,900,Sodium_salicylate,3,1,23,167,10,697,1.3316,4,Female
66_2_900,900,Sodium_salicylate,3,2,25,318,3,707,1.29157,6,Female
66_2_900,900,Sodium_salicylate,3,3,24,349,15,649,1.93439,11,Female
66_2_900,900,Sodium_salicylate,3,4,31,291,1,718,1.26914,0,Female
66_2_900,900,Sodium_salicylate,3,5,27,339,3,717,1.19531,1,Female
66_3_900,900,Sodium_salicylate,3,1,24,246,7,696,1.52008,17,Female
66_3_900,900,Sodium_salicylate,3,2,29,278,9,672,1.5102,20,Female
66_3_900,900,Sodium_salicylate,3,3,28,320,7,710,1.50244,0,Female
66_3_900,900,Sodium_salicylate,3,4,24,183,2,711,1.5,8,Female
66_3_900,900,Sodium_salicylate,3,5,21,255,3,713,1.51059,4,Female
66_4_900,900,Sodium_salicylate,3,1,17,154,7,591,1.47194,8,Female
66_4_900,900,Sodium_salicylate,3,2,14,125,4,708,1.52718,9,Female
66_4_900,900,Sodium_salicylate,3,3,11,87,8,684,1.65172,6,Female
66_4_900,900,Sodium_salicylate,3,4,11,113,7,628,1.85122,5,Female
66_4_900,900,Sodium_salicylate,3,5,13,110,4,703,1.52791,10,Female
66_5_900,900,Sodium_salicylate,3,1,26,219,3,712,1.389,6,Female
66_5_900,900,Sodium_salicylate,3,2,27,220,3,712,1.50394,4,Female
66_5_900,900,Sodium_salicylate,3,3,23,254,1,712,1.32489,8,Female
66_5_900,900,Sodium_salicylate,3,4,18,167,1,702,1.34151,18,Female
66_5_900,900,Sodium_salicylate,3,5,22,203,2,712,1.39238,6,Female
66_6_900,900,Sodium_salicylate,3,1,16,238,6,660,2.10517,6,Female
66_6_900,900,Sodium_salicylate,3,2,19,224,2,705,1.7182,13,Female
66_6_900,900,Sodium_salicylate,3,3,16,167,8,692,1.83477,7,Female
66_6_900,900,Sodium_salicylate,3,4,16,188,2,714,1.71561,5,Female
66_6_900,900,Sodium_salicylate,3,5,15,199,2,709,1.72744,10,Female
66_7_900,900,Sodium_salicylate,3,1,24,259,22,468,2.01403,110,Female
66_7_900,900,Sodium_salicylate,3,2,25,214,15,428,1.86842,155,Female
66_7_900,900,Sodium_salicylate,3,3,21,197,13,491,1.65691,24,Female
66_7_900,900,Sodium_salicylate,3,4,22,204,13,447,1.55767,150,Female
66_7_900,900,Sodium_salicylate,3,5,18,180,14,390,1.80805,216,Female
66_10_900,900,Sodium_salicylate,3,1,28,369,2,685,3.24611,34,Male
66_10_900,900,Sodium_salicylate,3,2,8,544,5,655,3.55187,56,Male
66_10_900,900,Sodium_salicylate,3,3,11,423,2,647,2.89459,72,Male
66_10_900,900,Sodium_salicylate,3,4,24,364,10,609,2.83084,74,Male
66_10_900,900,Sodium_salicylate,3,5,8,454,1,637,2.68768,83,Male
66_11_900,900,Sodium_salicylate,3,1,12,446,13,557,3.57895,64,Male
66_11_900,900,Sodium_salicylate,3,2,13,282,12,585,3.42932,109,Male
66_11_900,900,Sodium_salicylate,3,3,3,422,14,484,4.0206,146,Male
66_11_900,900,Sodium_salicylate,3,4,8,354,10,482,3.85265,158,Male
66_11_900,900,Sodium_salicylate,3,5,3,360,5,506,3.37108,161,Male
66_12_900,900,Sodium_salicylate,3,1,22,572,5,680,2.84574,34,Male
66_12_900,900,Sodium_salicylate,3,2,25,637,5,650,3.7451,65,Male
66_12_900,900,Sodium_salicylate,3,3,23,589,4,644,2.95652,73,Male
66_12_900,900,Sodium_salicylate,3,4,13,568,2,613,3.21236,102,Male
66_12_900,900,Sodium_salicylate,3,5,7,517,6,576,2.57925,136,Male
66_13_900,900,Sodium_salicylate,3,1,24,585,7,683,3.17442,30,Male
66_13_900,900,Sodium_salicylate,3,2,21,561,11,646,3.03433,41,Male
66_13_900,900,Sodium_salicylate,3,3,11,580,7,631,3.32751,53,Male
66_13_900,900,Sodium_salicylate,3,4,17,405,9,641,2.86041,46,Male
66_13_900,900,Sodium_salicylate,3,5,17,343,15,564,2.34146,76,Male
66_14_900,900,Sodium_salicylate,3,1,13,508,6,635,3.11785,17,Male
66_14_900,900,Sodium_salicylate,3,2,25,557,8,584,2.84281,37,Male
66_14_900,900,Sodium_salicylate,3,3,6,523,3,594,2.9226,56,Male
66_14_900,900,Sodium_salicylate,3,4,23,359,8,550,2.90207,70,Male
66_14_900,900,Sodium_salicylate,3,5,15,368,11,612,2.53043,60,Male
66_15_900,900,Sodium_salicylate,3,1,18,518,18,606,3.2943,67,Male
66_15_900,900,Sodium_salicylate,3,2,16,577,6,564,3.27425,112,Male
66_15_900,900,Sodium_salicylate,3,3,10,580,11,500,3.075,151,Male
66_15_900,900,Sodium_salicylate,3,4,10,535,2,532,3.10724,142,Male
66_15_900,900,Sodium_salicylate,3,5,7,509,2,493,2.87215,182,Male
66_16_900,900,Sodium_salicylate,3,1,18,248,7,428,2.3089,99,Male
66_16_900,900,Sodium_salicylate,3,2,15,204,5,507,2.16598,142,Male
66_16_900,900,Sodium_salicylate,3,3,6,187,7,557,2.32615,147,Male
66_16_900,900,Sodium_salicylate,3,4,13,280,6,540,1.8,167,Male
66_16_900,900,Sodium_salicylate,3,5,14,307,13,512,1.75201,183,Male
66_17_900,900,Sodium_salicylate,4,1,19,449,3,574,1.6307,95,Female
66_17_900,900,Sodium_salicylate,4,2,18,525,1,541,1.60695,179,Female
66_17_900,900,Sodium_salicylate,4,3,17,491,4,576,1.6059,138,Female
66_17_900,900,Sodium_salicylate,4,4,21,448,5,595,1.58438,121,Female
66_17_900,900,Sodium_salicylate,4,5,25,451,5,622,1.3951,50,Female
66_18_900,900,Sodium_salicylate,4,1,13,119,20,524,1.83689,23,Female
66_18_900,900,Sodium_salicylate,4,2,24,195,17,517,1.68956,54,Female
66_18_900,900,Sodium_salicylate,4,3,26,223,15,510,1.66902,57,Female
66_18_900,900,Sodium_salicylate,4,4,21,165,13,588,1.4032,17,Female
66_18_900,900,Sodium_salicylate,4,5,25,229,20,561,1.41077,13,Female
66_19_900,900,Sodium_salicylate,4,1,20,446,10,691,2.17492,4,Female
66_19_900,900,Sodium_salicylate,4,2,20,551,3,717,1.80233,0,Female
66_19_900,900,Sodium_salicylate,4,3,17,581,1,718,2.07801,5,Female
66_19_900,900,Sodium_salicylate,4,4,16,578,8,683,2.56983,4,Female
66_19_900,900,Sodium_salicylate,4,5,16,625,1,719,2.78125,4,Female
66_20_900,900,Sodium_salicylate,4,1,3,43,4,493,2.33407,75,Female
66_20_900,900,Sodium_salicylate,4,2,15,161,3,495,2.29719,132,Female
66_20_900,900,Sodium_salicylate,4,3,20,213,2,597,2.09524,122,Female
66_20_900,900,Sodium_salicylate,4,4,12,118,3,624,1.86246,90,Female
66_20_900,900,Sodium_salicylate,4,5,8,90,4,700,1.91538,7,Female
66_21_900,900,Sodium_salicylate,4,1,22,344,10,505,1.93909,71,Female
66_21_900,900,Sodium_salicylate,4,2,24,457,15,553,1.96744,104,Female
66_21_900,900,Sodium_salicylate,4,3,26,433,21,460,1.90311,0,Female
66_21_900,900,Sodium_salicylate,4,4,20,364,18,530,2,140,Female
66_21_900,900,Sodium_salicylate,4,5,28,417,12,552,1.91507,38,Female
66_22_900,900,Sodium_salicylate,4,1,14,301,4,626,1.63938,88,Female
66_22_900,900,Sodium_salicylate,4,2,17,331,5,548,1.72193,167,Female
66_22_900,900,Sodium_salicylate,4,3,16,309,9,516,1.59024,62,Female
66_22_900,900,Sodium_salicylate,4,4,19,309,5,639,1.45325,31,Female
66_22_900,900,Sodium_salicylate,4,5,23,276,4,698,1.63519,18,Female
66_23_900,900,Sodium_salicylate,4,1,8,74,3,466,2.21333,100,Female
66_23_900,900,Sodium_salicylate,4,2,9,212,5,447,2.37772,131,Female
66_23_900,900,Sodium_salicylate,4,3,21,264,6,472,2.4446,154,Female
66_23_900,900,Sodium_salicylate,4,4,21,265,4,615,2.275,44,Female
66_23_900,900,Sodium_salicylate,4,5,14,122,4,630,2.02035,8,Female
66_24_900,900,Sodium_salicylate,4,1,9,71,26,628,1.5587,6,Female
66_24_900,900,Sodium_salicylate,4,2,18,106,15,519,1.5092,5,Female
66_24_900,900,Sodium_salicylate,4,3,7,45,23,643,1.56649,12,Female
66_24_900,900,Sodium_salicylate,4,4,8,59,23,589,1.82449,12,Female
66_24_900,900,Sodium_salicylate,4,5,9,84,19,633,1.71784,4,Female
66_25_900,900,Sodium_salicylate,4,1,13,604,1,693,2.95804,27,Male
66_25_900,900,Sodium_salicylate,4,2,6,655,2,674,3.51351,42,Male
66_25_900,900,Sodium_salicylate,4,3,9,613,2,691,3.99265,28,Male
66_25_900,900,Sodium_salicylate,4,4,5,597,4,663,2.89444,48,Male
66_25_900,900,Sodium_salicylate,4,5,4,530,5,647,3.40684,65,Male
66_26_900,900,Sodium_salicylate,4,1,18,530,15,668,4.29339,25,Male
66_26_900,900,Sodium_salicylate,4,2,22,607,10,649,3.38587,55,Male
66_26_900,900,Sodium_salicylate,4,3,10,578,10,603,4.05405,89,Male
66_26_900,900,Sodium_salicylate,4,4,13,496,18,514,2.47442,19,Male
66_26_900,900,Sodium_salicylate,4,5,27,490,29,484,3.07082,33,Male
66_27_900,900,Sodium_salicylate,4,1,15,296,9,448,3.2658,23,Male
66_27_900,900,Sodium_salicylate,4,2,21,321,8,535,3.52568,86,Male
66_27_900,900,Sodium_salicylate,4,3,16,184,12,489,3.21121,114,Male
66_27_900,900,Sodium_salicylate,4,4,14,184,11,478,3.31748,144,Male
66_27_900,900,Sodium_salicylate,4,5,7,236,10,367,3.1816,162,Male
66_28_900,900,Sodium_salicylate,4,1,15,610,13,590,1.96667,58,Male
66_28_900,900,Sodium_salicylate,4,2,9,606,4,545,1.67474,158,Male
66_28_900,900,Sodium_salicylate,4,3,8,482,8,536,1.43365,173,Male
66_28_900,900,Sodium_salicylate,4,4,10,423,3,469,1.74453,189,Male
66_28_900,900,Sodium_salicylate,4,5,9,385,4,531,1.57061,186,Male
66_29_900,900,Sodium_salicylate,4,1,8,116,12,521,2.88418,93,Male
66_29_900,900,Sodium_salicylate,4,2,8,94,11,327,2.82532,155,Male
66_29_900,900,Sodium_salicylate,4,3,12,219,8,512,2.87729,197,Male
66_29_900,900,Sodium_salicylate,4,4,12,156,13,476,2.47153,207,Male
66_29_900,900,Sodium_salicylate,4,5,3,155,7,467,2.57457,216,Male
66_30_900,900,Sodium_salicylate,4,1,14,324,2,605,2.45988,47,Male
66_30_900,900,Sodium_salicylate,4,2,5,402,2,593,2.3191,100,Male
66_30_900,900,Sodium_salicylate,4,3,6,419,4,537,2.58058,102,Male
66_30_900,900,Sodium_salicylate,4,4,4,391,2,577,2.35381,133,Male
66_30_900,900,Sodium_salicylate,4,5,4,347,3,578,2.27379,137,Male
66_31_900,900,Sodium_salicylate,4,1,12,206,5,192,3.60557,82,Male
66_31_900,900,Sodium_salicylate,4,2,11,260,12,218,3.32328,167,Male
66_31_900,900,Sodium_salicylate,4,3,15,206,7,195,3.06256,155,Male
66_31_900,900,Sodium_salicylate,4,4,11,194,8,123,2.68566,268,Male
66_31_900,900,Sodium_salicylate,4,5,14,201,4,47,2.44631,266,Male
66_32_900,900,Sodium_salicylate,4,1,12,446,5,543,2.0643,52,Male
66_32_900,900,Sodium_salicylate,4,2,17,474,8,592,2.09893,91,Male
66_32_900,900,Sodium_salicylate,4,3,5,444,5,595,1.78803,110,Male
66_32_900,900,Sodium_salicylate,4,4,8,454,5,547,1.86105,138,Male
66_32_900,900,Sodium_salicylate,4,5,6,447,1,570,1.59811,125,Male
67_2_703,703,Pizotifen_malate,1,1,25,464,13,668,1.63961,5,Female
67_2_703,703,Pizotifen_malate,1,2,21,464,3,705,1.85978,13,Female
